date,time,booking_id,booking_status,customer_id,vehicle_type,pickup_location,drop_location,avg_vtat,avg_ctat,cancelled_rides_by_customer,reason_for_cancelling_by_customer,cancelled_rides_by_driver,reason_for_cancelling_by_driver,incomplete_rides,incomplete_rides_reason,booking_value,ride_distance,driver_ratings,customer_rating,Payment_Method
2024-02-10,09:44:00,CNR3596307945,"Cancelled By Driver",321343,"Prime SUV","Area 17","Area 6",0,0,0,,1,"More than permitted people in there",0,,429,0,0,0,UPI
2024-02-20,15:27:00,CNR9519722129,"Cancelled By Driver",305828,eBike,"Area 11","Area 9",0,0,0,,1,"Personal & Car related issues",0,,238,0,0,0,Cash
2024-02-25,11:29:00,CNR1837354519,"Driver Not Found",991540,Mini,"Area 1","Area 21",0,0,0,,0,,0,,223,0,0,0,Card
2024-02-02,04:24:00,CNR3972778729,"Driver Not Found",171917,"Prime Plus","Area 29","Area 44",0,0,0,,0,,0,,110,0,0,0,Cash
2024-02-24,13:19:00,CNR3399103875,"Driver Not Found",203676,eBike,"Area 9","Area 50",0,0,0,,0,,0,,114,0,0,0,UPI
2024-02-14,15:26:00,CNR3367499344,"Driver Not Found",801496,"Prime SUV","Area 23","Area 28",0,0,0,,0,,0,,523,0,0,0,Cash
2024-02-16,08:30:00,CNR5062824231,Success,537849,"Prime Sedan","Area 47","Area 43",9.12861,23.292,0,,0,,0,,148,22.9,3.2,4.8,Card
2024-02-17,02:09:00,CNR6891751520,Success,673662,"Prime Sedan","Area 47","Area 35",14.3174,22.1034,0,,0,,0,,479,2.63,3,3.4,Cash
2024-02-07,20:39:00,CNR9921577770,Success,297200,Bike,"Area 30","Area 12",8.21498,10.1858,0,,0,,0,,216,24.06,3.8,4.5,UPI
2024-02-10,04:52:00,CNR1138822879,Success,337191,Auto,"Area 36","Area 20",8.83675,5.33763,0,,0,,0,,176,20.43,4.4,4.5,Cash
2024-02-28,18:26:00,CNR6919250550,"Cancelled By Driver",145131,Auto,"Area 2","Area 1",0,0,0,,1,"Customer related issue",0,,946,0,0,0,Card
2024-02-21,10:29:00,CNR9194117951,Success,460374,Auto,"Area 21","Area 9",11.5361,19.0961,0,,0,,0,,169,11.06,4.9,4.6,Card
2024-02-16,02:05:00,CNR9318417250,"Cancelled By Driver",758343,Bike,"Area 20","Area 22",0,0,0,,1,"Personal & Car related issues",0,,616,0,0,0,Card
2024-02-13,19:10:00,CNR9677339776,"Cancelled By Driver",391284,"Prime SUV","Area 31","Area 47",0,0,0,,1,"Personal & Car related issues",0,,950,0,0,0,Card
2024-02-18,12:13:00,CNR3710661452,Success,576933,Bike,"Area 33","Area 15",13.3563,10.9495,0,,0,,0,,432,22.79,4.5,3.9,Cash
2024-02-10,01:38:00,CNR7564684224,Success,641040,"Prime Plus","Area 33","Area 39",7.50794,15.7021,0,,0,,0,,424,9.78,3,4.1,Card
2024-02-20,10:03:00,CNR7981206507,"Cancelled by Customer",773632,"Prime Sedan","Area 41","Area 9",0,0,1,"AC is not working",0,,0,,810,0,0,0,UPI
2024-02-18,13:19:00,CNR2027201506,"Driver Not Found",628174,Mini,"Area 50","Area 28",0,0,0,,0,,0,,200,0,0,0,Cash
2024-02-20,02:34:00,CNR6529550403,"Cancelled by Customer",654409,eBike,"Area 32","Area 33",0,0,1,"Wrong Address",0,,0,,313,0,0,0,UPI
2024-02-13,01:28:00,CNR7613550960,Success,834730,"Prime Sedan","Area 43","Area 2",14.0919,19.7347,0,,0,,0,,102,22.57,3.8,3.7,Card
2024-02-12,00:53:00,CNR1977981275,Success,683531,Auto,"Area 4","Area 22",4.92547,9.81035,0,,0,,0,,893,14.19,4.5,4.7,Card
2024-02-14,13:04:00,CNR6315265606,"Cancelled By Driver",140017,"Prime Sedan","Area 17","Area 33",0,0,0,,1,"Customer related issue",0,,752,0,0,0,UPI
2024-02-15,11:30:00,CNR2596052304,"Driver Not Found",409555,"Prime Sedan","Area 24","Area 25",0,0,0,,0,,0,,121,0,0,0,Cash
2024-02-22,04:51:00,CNR5574694226,Success,817802,Auto,"Area 24","Area 7",7.50204,19.1444,0,,0,,0,,553,5.48,3.8,4.4,Cash
2024-02-14,05:10:00,CNR9877052529,Success,733658,"Prime SUV","Area 45","Area 12",14.7203,17.7902,0,,0,,0,,241,20.16,3.1,4.7,UPI
2024-02-13,06:30:00,CNR4209017171,Success,775933,Auto,"Area 20","Area 7",5.28523,13.0978,0,,0,,0,,788,15.59,3.9,3.2,Card
2024-02-14,17:15:00,CNR2769760523,Success,373700,"Prime Plus","Area 36","Area 26",8.79402,16.607,0,,0,,0,,257,13.84,4.1,3,Cash
2024-02-27,19:37:00,CNR8221150793,"Cancelled By Driver",302668,Mini,"Area 20","Area 11",0,0,0,,1,"Customer related issue",0,,4275,0,0,0,Card
2024-02-09,19:32:00,CNR8728030611,Success,834378,"Prime SUV","Area 7","Area 19",10.421,22.9891,0,,0,,0,,697,13.35,4.1,4.6,UPI
2024-02-13,07:51:00,CNR7816617921,Success,140922,"Prime Plus","Area 32","Area 15",4.67809,15.3449,0,,0,,0,,301,17.82,4.1,3.6,Cash
2024-02-15,13:54:00,CNR5086658377,"Driver Not Found",112569,eBike,"Area 26","Area 44",0,0,0,,0,,0,,424,0,0,0,UPI
2024-02-16,19:56:00,CNR3071613640,"Driver Not Found",929792,Bike,"Area 8","Area 48",0,0,0,,0,,0,,377,0,0,0,Card
2024-02-16,03:14:00,CNR5600344846,Success,353671,"Prime Plus","Area 15","Area 15",14.2224,22.1572,0,,0,,0,,328,6.06,3.9,3.7,UPI
2024-02-15,02:19:00,CNR3385712470,Success,726063,"Prime SUV","Area 41","Area 5",8.16541,5.45039,0,,0,,0,,242,10.6,3,4.5,Card
2024-02-26,15:17:00,CNR4959572208,Success,216555,Mini,"Area 23","Area 38",9.43512,17.5748,0,,0,,0,,123,21.27,5,4.5,UPI
2024-02-21,20:52:00,CNR9973577497,"Cancelled By Driver",549627,"Prime Sedan","Area 27","Area 33",0,0,0,,1,"More than permitted people in there",0,,440,0,0,0,Card
2024-02-01,22:19:00,CNR8477451770,Success,540696,eBike,"Area 9","Area 19",6.38246,11.136,0,,0,,0,,309,18.8,4.7,3.2,Card
2024-02-19,02:02:00,CNR3481844913,Success,535655,Auto,"Area 47","Area 23",14.6961,14.0176,0,,0,,0,,185,23.84,4.3,4.3,UPI
2024-02-08,15:50:00,CNR3423283784,Success,639849,Auto,"Area 9","Area 29",11.5854,10.5247,0,,0,,0,,348,17.92,4.5,3.5,Cash
2024-02-14,09:52:00,CNR7807626877,Success,472222,"Prime Plus","Area 35","Area 39",14.5928,12.5713,0,,0,,0,,213,20.89,4.8,4.3,UPI
2024-02-25,21:21:00,CNR9895335634,"Driver Not Found",683212,"Prime Plus","Area 37","Area 2",0,0,0,,0,,0,,471,0,0,0,Card
2024-02-10,08:26:00,CNR2091234800,Success,397279,"Prime Plus","Area 3","Area 25",13.5493,11.457,0,,0,,0,,268,10.93,4.5,4.9,Cash
2024-02-02,09:47:00,CNR1650803934,Success,793674,eBike,"Area 2","Area 17",10.6994,23.4136,0,,0,,0,,298,23.42,4,3.7,Card
2024-02-23,18:49:00,CNR2549761531,Success,885598,"Prime Plus","Area 30","Area 1",4.65917,9.29966,0,,0,,0,,321,3.52,4.8,3.2,Card
2024-02-05,19:00:00,CNR6287538012,Success,730590,Mini,"Area 47","Area 28",14.9986,22.712,0,,0,,0,,730,19.78,3.5,3.6,Cash
2024-02-08,17:02:00,CNR3436196798,Success,471101,Bike,"Area 36","Area 30",12.5921,13.3811,0,,0,,0,,540,21.55,4.4,4.8,UPI
2024-02-18,20:09:00,CNR5587909850,Success,616708,eBike,"Area 40","Area 31",11.2963,23.6581,0,,0,,0,,578,8.51,4.2,4.8,Cash
2024-02-15,14:54:00,CNR2027936929,"Cancelled by Customer",776648,Bike,"Area 13","Area 49",0,0,1,"AC is not working",0,,0,,145,0,0,0,UPI
2024-02-04,21:34:00,CNR1150797436,"Cancelled By Driver",104101,"Prime Sedan","Area 13","Area 32",0,0,0,,1,"The customer was coughing/sick",0,,817,0,0,0,Card
2024-02-18,00:13:00,CNR1276187744,"Driver Not Found",921794,"Prime SUV","Area 29","Area 2",0,0,0,,0,,0,,218,0,0,0,UPI
2024-02-09,10:04:00,CNR4876568665,"Cancelled by Customer",671182,eBike,"Area 44","Area 24",0,0,1,"Change of plans",0,,0,,184,0,0,0,Cash
2024-02-04,23:47:00,CNR7553706380,"Driver Not Found",817630,"Prime Plus","Area 1","Area 28",0,0,0,,0,,0,,895,0,0,0,UPI
2024-02-02,15:15:00,CNR9443609152,Success,663892,Mini,"Area 27","Area 34",3.94226,11.0078,0,,0,,0,,174,17.09,3.2,3.5,Cash
2024-02-10,10:32:00,CNR5325078582,"Cancelled By Driver",176735,"Prime SUV","Area 28","Area 49",0,0,0,,1,"The customer was coughing/sick",0,,250,0,0,0,Card
2024-02-23,13:33:00,CNR1761063329,Success,201994,eBike,"Area 39","Area 3",7.78289,21.0492,0,,0,,0,,413,10.67,3.4,3.8,Cash
2024-02-18,07:40:00,CNR7681682565,"Cancelled By Driver",975953,Auto,"Area 13","Area 6",0,0,0,,1,"The customer was coughing/sick",0,,436,0,0,0,Cash
2024-02-05,11:51:00,CNR7298974245,"Cancelled By Driver",410674,"Prime Sedan","Area 19","Area 23",0,0,0,,1,"Customer related issue",0,,383,0,0,0,UPI
2024-02-11,18:31:00,CNR5110949545,Success,833377,"Prime SUV","Area 33","Area 39",9.04984,18.3086,0,,0,,0,,778,6.92,3.6,4.6,UPI
2024-02-21,05:15:00,CNR1327987924,Success,272978,Mini,"Area 23","Area 14",12.8083,12.4968,0,,0,,0,,125,16,4.3,4,UPI
2024-02-27,20:39:00,CNR5340631892,"Cancelled by Customer",112813,"Prime Plus","Area 25","Area 28",0,0,1,"AC is not working",0,,0,,239,0,0,0,Cash
2024-02-13,02:27:00,CNR2490774941,Success,530542,Auto,"Area 10","Area 21",11.379,11.1021,0,,0,,0,,374,20.7,4.3,3.5,Card
2024-02-06,23:36:00,CNR3171337100,Success,473290,"Prime SUV","Area 27","Area 22",5.74335,11.8495,0,,0,,0,,496,21.77,4.9,4.2,Cash
2024-02-05,09:02:00,CNR8136819185,Success,803836,eBike,"Area 24","Area 31",12.4402,13.6556,0,,0,,0,,647,12.39,3.1,3.3,Cash
2024-02-06,16:39:00,CNR4602727386,Success,398885,Bike,"Area 33","Area 4",14.1257,10.6985,0,,0,,0,,300,2.09,3.8,5,UPI
2024-02-27,13:56:00,CNR7592308073,"Driver Not Found",206595,Bike,"Area 17","Area 37",0,0,0,,0,,0,,786,0,0,0,UPI
2024-02-24,16:50:00,CNR4169991142,"Cancelled By Driver",816245,"Prime Sedan","Area 34","Area 17",0,0,0,,1,"Personal & Car related issues",0,,876,0,0,0,Cash
2024-02-26,03:26:00,CNR9577623312,Success,696708,"Prime Sedan","Area 34","Area 2",7.91779,10.841,0,,0,,0,,122,8.36,4.5,4,UPI
2024-02-03,14:33:00,CNR4091502477,"Cancelled By Driver",381116,Auto,"Area 28","Area 47",0,0,0,,1,"Personal & Car related issues",0,,454,0,0,0,UPI
2024-02-07,22:17:00,CNR1482934876,"Cancelled by Customer",381484,eBike,"Area 21","Area 21",0,0,1,"Driver asked to cancel",0,,0,,476,0,0,0,Card
2024-02-26,11:13:00,CNR4464904666,Success,897632,eBike,"Area 33","Area 46",4.41682,15.1689,0,,0,,0,,703,5.87,3.8,4.7,Card
2024-02-20,23:56:00,CNR3820854873,"Driver Not Found",691875,eBike,"Area 3","Area 29",0,0,0,,0,,0,,357,0,0,0,Cash
2024-02-04,13:37:00,CNR2373388821,Success,130024,Auto,"Area 8","Area 50",11.2485,8.72682,0,,0,,0,,946,4.42,4.3,4.9,Cash
2024-02-05,16:55:00,CNR7410570993,Success,532608,"Prime SUV","Area 5","Area 33",5.8874,23.035,0,,0,,0,,764,11.83,3.6,3.1,UPI
2024-02-15,16:43:00,CNR2052063002,"Cancelled By Driver",617800,"Prime Sedan","Area 20","Area 24",0,0,0,,1,"Customer related issue",0,,367,0,0,0,Cash
2024-02-06,17:11:00,CNR2245315186,Success,371962,"Prime Sedan","Area 31","Area 20",4.79869,9.38457,0,,0,,0,,313,6.29,3.9,4.9,UPI
2024-02-12,00:31:00,CNR4945945911,Success,317540,Mini,"Area 10","Area 9",5.9501,8.72983,0,,0,,0,,244,2.8,3.3,3.7,Cash
2024-02-04,09:21:00,CNR6069165628,Success,134531,Bike,"Area 28","Area 38",4.55589,10.4191,0,,0,,0,,210,7.89,4.6,3.4,Cash
2024-02-02,17:07:00,CNR6223319510,"Cancelled By Driver",129662,"Prime Sedan","Area 26","Area 30",0,0,0,,1,"The customer was coughing/sick",0,,325,0,0,0,UPI
2024-02-27,11:23:00,CNR3053673012,"Driver Not Found",421153,"Prime Sedan","Area 19","Area 48",0,0,0,,0,,0,,447,0,0,0,Cash
2024-02-23,03:47:00,CNR8495668122,Success,573074,"Prime SUV","Area 32","Area 36",12.7188,7.71709,0,,0,,0,,251,20.55,4.4,4.1,Cash
2024-02-05,19:56:00,CNR3933905906,Success,387125,Mini,"Area 28","Area 5",14.6144,9.06324,0,,0,,0,,309,16.23,3.5,4.7,Card
2024-02-05,19:04:00,CNR6811716262,"Cancelled By Driver",271193,Auto,"Area 4","Area 6",0,0,0,,1,"Customer related issue",0,,420,0,0,0,Cash
2024-02-21,05:37:00,CNR3275932929,"Cancelled By Driver",337210,Bike,"Area 28","Area 9",0,0,0,,1,"Personal & Car related issues",0,,191,0,0,0,Cash
2024-02-02,06:39:00,CNR9736814755,"Driver Not Found",920771,"Prime Plus","Area 13","Area 44",0,0,0,,0,,0,,122,0,0,0,Cash
2024-02-01,19:14:00,CNR3375456263,"Cancelled By Driver",469123,Auto,"Area 48","Area 48",0,0,0,,1,"More than permitted people in there",0,,290,0,0,0,UPI
2024-02-17,06:16:00,CNR2273548443,Success,220889,"Prime SUV","Area 47","Area 42",13.9324,10.6797,0,,0,,0,,117,17.96,3.8,4,Cash
2024-02-15,22:19:00,CNR6085862088,"Cancelled by Customer",536288,Bike,"Area 16","Area 34",0,0,1,"Driver is not moving towards pickup location",0,,0,,220,0,0,0,Cash
2024-02-17,23:23:00,CNR7621206564,Success,258656,"Prime Sedan","Area 47","Area 47",13.5573,17.8283,0,,0,,0,,431,17.54,4.3,3.5,Cash
2024-02-04,00:19:00,CNR6158151759,Success,975812,Auto,"Area 22","Area 10",5.87866,18.699,0,,0,,0,,247,7.06,3.1,4.1,Cash
2024-02-23,22:31:00,CNR8841199680,Success,616893,Auto,"Area 39","Area 39",3.23933,18.0872,0,,0,,0,,237,5.36,4.3,3.6,Cash
2024-02-07,04:38:00,CNR7829914539,Success,988395,"Prime Sedan","Area 47","Area 28",9.74277,6.39219,0,,0,,0,,411,24.61,4.3,4.7,Cash
2024-02-12,18:35:00,CNR8436831678,"Cancelled By Driver",959130,"Prime Sedan","Area 19","Area 29",0,0,0,,1,"More than permitted people in there",0,,553,0,0,0,Cash
2024-02-18,00:46:00,CNR7542442865,Success,369114,"Prime Sedan","Area 33","Area 36",11.0715,10.839,0,,0,,0,,370,6.74,4,4.5,Cash
2024-02-22,15:11:00,CNR3075487103,Success,918257,Mini,"Area 46","Area 32",14.367,8.86114,0,,0,,0,,271,8.75,4.6,3.7,UPI
2024-02-06,15:24:00,CNR9709211850,"Cancelled By Driver",421817,"Prime Sedan","Area 39","Area 27",0,0,0,,1,"Personal & Car related issues",0,,590,0,0,0,Cash
2024-02-05,09:22:00,CNR7554982750,Success,967396,"Prime Plus","Area 49","Area 19",11.7107,12.4622,0,,0,,0,,194,5.2,4,4.8,UPI
2024-02-26,16:33:00,CNR3676491774,Success,581238,"Prime Sedan","Area 1","Area 2",12.015,8.97984,0,,0,,0,,573,5.3,4,3.3,Cash
2024-02-16,09:25:00,CNR6071291042,"Cancelled by Customer",722102,Bike,"Area 35","Area 35",0,0,1,"AC is not working",0,,0,,565,0,0,0,Cash
2024-02-06,11:33:00,CNR9184402916,"Cancelled By Driver",715546,"Prime Sedan","Area 19","Area 26",0,0,0,,1,"Customer related issue",0,,381,0,0,0,UPI
2024-02-11,13:44:00,CNR6088440570,Success,299008,"Prime SUV","Area 4","Area 27",7.24004,10.5763,0,,0,,0,,558,17.33,4.1,3.5,Cash
2024-02-10,17:07:00,CNR9562863036,Success,862177,Mini,"Area 30","Area 41",12.1529,11.5424,0,,0,,0,,148,10.38,3.7,3.6,Card
2024-02-19,01:50:00,CNR8692461493,Success,714639,Mini,"Area 44","Area 18",3.24626,24.7464,0,,0,,0,,111,18.62,3.9,4.5,Card
2024-02-28,00:12:00,CNR9943952171,"Driver Not Found",493626,Bike,"Area 10","Area 28",0,0,0,,0,,0,,674,0,0,0,Cash
2024-02-07,11:35:00,CNR9741054836,Success,927782,Mini,"Area 21","Area 18",10.7656,13.5098,0,,0,,0,,212,13.15,4.1,4.7,Cash
2024-02-26,01:39:00,CNR7039294969,"Cancelled by Customer",279014,"Prime Sedan","Area 14","Area 18",0,0,1,"Driver asked to cancel",0,,0,,632,0,0,0,Card
2024-02-04,16:15:00,CNR6707682734,Success,568668,Auto,"Area 2","Area 14",12.6551,5.30493,0,,0,,0,,170,4.29,3.8,5,Cash
2024-02-13,19:03:00,CNR3081200216,"Cancelled By Driver",963140,"Prime Sedan","Area 48","Area 12",0,0,0,,1,"Personal & Car related issues",0,,301,0,0,0,UPI
2024-02-03,23:30:00,CNR8035200981,Success,794514,"Prime SUV","Area 9","Area 2",4.10827,14.1981,0,,0,,0,,761,7.89,4.2,3.5,Cash
2024-02-24,06:32:00,CNR4799921950,Success,676595,"Prime Sedan","Area 29","Area 4",7.72484,11.0466,0,,0,,0,,214,4.5,4.3,3.5,Cash
2024-02-05,07:00:00,CNR1742581673,Success,422729,"Prime SUV","Area 20","Area 45",6.96377,19.7358,0,,0,,0,,889,23.24,3.8,4,Cash
2024-02-11,23:43:00,CNR4229000492,Success,847872,Bike,"Area 14","Area 30",10.0172,14.402,0,,0,,0,,913,11.13,3.2,4.1,Card
2024-02-06,17:57:00,CNR5247928684,"Cancelled By Driver",763980,eBike,"Area 47","Area 35",0,0,0,,1,"The customer was coughing/sick",0,,214,0,0,0,Card
2024-02-07,21:47:00,CNR6685355390,Success,785580,"Prime Sedan","Area 29","Area 20",5.40057,7.69081,0,,0,,0,,740,20.65,3.6,4.2,Card
2024-02-17,05:26:00,CNR7331443924,Success,149448,"Prime Plus","Area 14","Area 2",3.72045,15.3882,0,,0,,1,"Customer Demand",1566,22.29,5,4.2,UPI
2024-02-01,20:59:00,CNR6424610006,Success,272439,Auto,"Area 2","Area 50",4.7402,19.7131,0,,0,,0,,333,10.17,4.9,4.7,Card
2024-02-17,21:06:00,CNR7000844455,Success,911449,Mini,"Area 3","Area 46",11.4972,18.3232,0,,0,,1,"Other Issue",314,14.99,4.4,3.4,Cash
2024-02-11,14:01:00,CNR2566692020,Success,968245,Bike,"Area 11","Area 30",10.6333,13.2072,0,,0,,0,,272,16.6,4.4,4.7,Cash
2024-02-20,13:36:00,CNR7693309709,Success,975344,"Prime Sedan","Area 48","Area 12",6.82069,13.9143,0,,0,,0,,950,10.85,3.6,3.2,Card
2024-02-09,06:18:00,CNR4680694537,Success,475491,Mini,"Area 23","Area 2",3.64295,13.8089,0,,0,,0,,2216,23.67,3.9,3.3,UPI
2024-02-18,00:57:00,CNR9963526775,Success,729932,Auto,"Area 38","Area 34",7.63273,8.38661,0,,0,,0,,856,16.64,4.2,4.9,Card
2024-02-13,18:29:00,CNR8060012996,Success,730433,Mini,"Area 36","Area 43",9.55914,19.95,0,,0,,0,,801,10.84,3.9,3.1,Cash
2024-02-21,09:32:00,CNR6639680650,Success,270721,"Prime Plus","Area 37","Area 8",4.07436,11.154,0,,0,,0,,164,12.65,4.4,3.5,Cash
2024-02-04,10:44:00,CNR9505909843,"Driver Not Found",282661,"Prime Plus","Area 15","Area 24",0,0,0,,0,,0,,418,0,0,0,Card
2024-02-23,06:54:00,CNR6336581771,Success,394564,Mini,"Area 6","Area 23",8.63488,22.485,0,,0,,0,,734,6.28,4.1,3.7,Cash
2024-02-04,02:32:00,CNR9769929937,"Cancelled By Driver",191915,"Prime Plus","Area 40","Area 19",0,0,0,,1,"More than permitted people in there",0,,118,0,0,0,Card
2024-02-23,05:43:00,CNR1444048340,Success,809346,Mini,"Area 31","Area 13",12.8552,18.1948,0,,0,,0,,283,6.67,4.2,4.9,UPI
2024-02-04,18:34:00,CNR4035320631,Success,388594,eBike,"Area 50","Area 18",14.0817,20.2216,0,,0,,1,"Other Issue",449,20.09,4.3,3.3,Cash
2024-02-04,08:43:00,CNR4617720356,"Driver Not Found",242729,eBike,"Area 25","Area 38",0,0,0,,0,,0,,662,0,0,0,Cash
2024-02-17,21:10:00,CNR4487770171,Success,527139,"Prime Plus","Area 47","Area 46",8.69079,19.7738,0,,0,,0,,236,11.63,3.1,4.9,Cash
2024-02-19,23:40:00,CNR4065152396,"Driver Not Found",600116,Bike,"Area 8","Area 11",0,0,0,,0,,0,,911,0,0,0,UPI
2024-02-23,23:11:00,CNR1893020589,"Cancelled By Driver",743531,"Prime SUV","Area 5","Area 6",0,0,0,,1,"Personal & Car related issues",0,,298,0,0,0,Cash
2024-02-10,09:19:00,CNR2531810249,Success,326870,Auto,"Area 26","Area 18",9.62267,24.504,0,,0,,0,,987,16,3.6,3.7,Cash
2024-02-13,08:13:00,CNR5150732173,Success,363563,Auto,"Area 7","Area 46",10.4848,10.1683,0,,0,,0,,979,6.69,3.2,4.2,Cash
2024-02-25,05:26:00,CNR5745263826,Success,776219,Mini,"Area 32","Area 6",9.5418,8.57752,0,,0,,0,,797,11.47,4.6,4.8,UPI
2024-02-28,20:46:00,CNR8092178722,"Cancelled by Customer",397518,"Prime Sedan","Area 5","Area 10",0,0,1,"Driver asked to cancel",0,,0,,308,0,0,0,Cash
2024-02-14,23:26:00,CNR3594806751,"Driver Not Found",555457,eBike,"Area 14","Area 2",0,0,0,,0,,0,,306,0,0,0,Cash
2024-02-20,21:41:00,CNR5640695363,Success,706665,Mini,"Area 3","Area 48",12.5003,20.464,0,,0,,0,,960,5.95,3.1,4.8,UPI
2024-02-29,19:17:00,CNR7736742293,"Driver Not Found",588393,eBike,"Area 37","Area 29",0,0,0,,0,,0,,4829,0,0,0,Cash
2024-02-05,17:28:00,CNR9982669858,"Cancelled By Driver",526645,eBike,"Area 38","Area 36",0,0,0,,1,"Personal & Car related issues",0,,348,0,0,0,Cash
2024-02-02,03:16:00,CNR2995170492,Success,151161,Auto,"Area 18","Area 20",3.21671,6.8343,0,,0,,0,,866,23.94,3.3,3.8,Cash
2024-02-17,19:49:00,CNR1916479700,Success,459217,"Prime Plus","Area 19","Area 20",8.05037,22.3226,0,,0,,0,,862,4.47,3.5,4.4,UPI
2024-02-19,07:23:00,CNR2584561405,"Cancelled By Driver",259843,"Prime Plus","Area 14","Area 35",0,0,0,,1,"Personal & Car related issues",0,,608,0,0,0,Cash
2024-02-27,02:52:00,CNR7887110144,"Cancelled By Driver",523295,Auto,"Area 7","Area 43",0,0,0,,1,"More than permitted people in there",0,,372,0,0,0,UPI
2024-02-01,12:48:00,CNR6234201426,Success,418427,Bike,"Area 48","Area 22",11.066,16.0972,0,,0,,0,,378,11.31,3.4,3.6,Cash
